item_id,item_material,item_num,item_length,item_width,item_
3744,MNH-0215S,1,488,198,138
3745,YTM-0218S,1,479.5,58,55
3746,MNH-0218S,1,692,260,150
3747,YTM-0218S,1,714,328,265
3748,YTM-0218S,1,2238,580,17
3749,YTM-0218S,1,510.5,58,118
3750,YTM-0218S,1,340,341,117
3751,MNH-0218S,1,721,248,306
3752,MNH-0218S,1,806,55,40
3753,MNH-0218S,1,962,357,324
3754,MNH-0218S,1,348,298,34
3755,MNH-0218S,1,362,58,31
3756,QKQ-0218S,1,514,373,33
3757,MNH-0218S,1,726,58,358
3758,YTM-0218S,1,2148,358,55
3759,YTM-0218S,1,489,58,55
3760,MNH-0218S,1,661,317,60
3761,MNH-0218S,1,687,297,43
3762,XXB-0218S,1,2034,385,237
3763,MNH-0218S,1,444,395,104
3764,YTM-0218S,1,611,198,268
3765,YTM-0218S,1,533,111.5,271
3766,YTM-0218S,1,390,558,19
3767,YTM-0218S,1,741,558,16
3768,YTM-0218S,1,396,48,16
3769,MNH-0218S,1,367,78,306
3770,MNH-0218S,1,762,58,184
3771,MNH-0218SD,1,868,58,32
3772,MNH-0218S,1,447,398,357
3773,MNH-0218S,1,780,38,362
3774,MNH-0218S,1,2398,340,40
3775,MNH-0218S,1,1558,546,59
3776,MNH-0218S,1,2252,558,156
3777,MNH-0218S,1,2303,280,149
3778,MNH-0218S,1,361,538,104
3779,MNH-0218S,1,998,328,328
3780,YTM-0218S,1,703,360,18
3781,YTM-0218S,1,442.5,323,117
3782,MNH-0215S,1,405,212.5,308
3783,MNH-0218S,1,1687,279,380
3784,YTM-0218S,1,479.5,58,55
3785,MNH-0215S,1,238,118,60
3786,QKQ-0218S,1,1934,428.8,33
3787,MNH-0218S,1,395,48,35
3788,YSH-0218S,1,340,399.5,362
3789,MNH-0218S,1,411.5,538,156
3790,MNH-0215S,1,488,78,154
3791,MNH-0218S,1,962,376,324
3792,NJYH-0225S,1,1893,88,328
3793,MNH-0218S,1,380,157,110
3794,JH-0215S,1,2376,762,31
3795,YTM-0218S,1,1221,197,265
3796,YTM-0218S,1,2375,558,269
3797,YTM-0218S,1,773,111.5,269
3798,YTM-0218S,1,881,966,269
3799,YTM-0218S,1,480,58,118
3800,MNH-0218S,1,358.5,78,306
3801,MNH-0218S,1,362,58,359
3802,MNH-0215S,1,721,435,328
3803,MNH-0218S,1,448,78,110
3804,MNH-0218S,1,362,309,31
3805,MNH-0218SD,1,362,325,31
3806,MNH-0218SD,1,376,58,33
3807,MNH-0225S,1,2063,578,35
3808,MNH-0215S,1,1897,720,152
3809,MNH-0215S,1,352,489,237
3810,MNH-0218SD,1,2098,558,237
3811,NJYH-0218S,1,398,38,326
3812,MNH-0218S,1,692.5,170,325
3813,YTM-0218S,1,466,580,329
3814,QKQ-0215S,1,338,158,377
3815,MNH-0218S,1,352,58,61
3816,MNH-0215S,1,438,118,250
3817,YTM-0218S,1,498,358,55
3818,YTM-0225S,1,489,338,55
3819,MNH-0218S,1,691,260,150
3820,YTM-0218S,1,1237,308,265
3821,YTM-0218S,1,742,577,16
3822,YTM-0215S,1,2091,762,16
3823,YTM-0218S,1,2188,580,16
3824,XXB-0215S,1,387,132.5,118
3826,NJYH-0218S,1,754,468,328
3827,MNH-0218S,1,430,53,184
3828,MNH-0218S,1,894.5,327,31
3829,MNH-0218S,1,598,108,152
3830,MNH-0218S,1,306,358,42
3831,MNH-0218S,1,486.5,237.5,326
3832,MNH-0215S,1,611.5,52.5,325
3833,YTM-0218S,1,504,401,329
3834,MNH-0218S,1,743,307.5,328
3835,MNH-0218S,1,710,578,29
3836,MNH-0218S,1,977,276,378
3837,QKQ-0218S,1,2304,383,377
3838,QKQ-0215S,1,338,158,377
3839,MNH-0218S,1,1097,340,39
3840,MNH-0218S,1,2065.5,334,148
3841,YTM-0218S,1,298,578,272
3842,YTM-0218S,1,268,198,265
3843,YTM-0218S,1,658,420,265
3844,YTM-0218S,1,2433,38,265
3845,YTM-0218S,1,605,144,267
3846,MNH-0218SD,1,2415,380,308
3847,MNH-0218S,1,762,555,306
3848,MNH-0215S,1,1901,746,108
3849,MNH-0218S,1,462,358,324
3850,MNH-0218S,1,452,379,34
3851,MNH-0215S,1,714,289,31
3852,MNH-0218S,1,1248,329,32
3853,YTM-0218S,1,396,308,265
3854,YTM-0215S,1,338,78,271
3855,YTM-0218S,1,722,58,269
3856,YTM-0215S,1,2091,742,16
3857,YTM-0218S,1,447,396,16
3858,YTM-0218S,1,2278,520,118
3859,PSXH-0418S,1,2264,345,357
3860,XXB-0218S,1,1930,374,152
3861,MNH-0218S,1,642,268,156
3862,MNH-0215S,1,2226,433,147
3863,MNH-0218SD,1,781,58,34
3864,MNH-0218S,1,413,38,34
3865,PKQL-0418S,1,852.5,374,32
3866,MNH-0218SD,1,2415,540,308
3867,MNH-0218S,1,312,379,303
3868,MNH-0225S,1,121,596,39
3869,MNH-0218S,1,333,743,39
3870,MNH-0218S,1,365,318,40
3871,YTM-0218S,1,489,357,55
3872,YTM-0218S,1,493,328,265
3873,YTM-0218S,1,821,58,268
3874,YTM-0218S,1,821,308,268
3875,YTM-0218S,1,723,558,269
3876,YTM-0218S,1,2288,578,19
3877,MNH-0218S,1,880,428,308
3878,MNH-0218S,1,829,307.5,328
3879,MNH-0218S,1,1562,328,31
3880,MNH-0215S,1,1036.5,371,31
3881,MNH-0215S,1,665,239,30
3882,MNH-0215S,1,655,92.5,58
3883,MNH-0218SD,1,267,58,156
3884,MNH-0218S,1,1276,422,227
3885,MNH-0218S,1,359.5,538,237
3886,MNH-0218S,1,498,380,107
3887,NJYH-0218S,1,402.5,283.5,324
3888,MNH-0215S,1,2288,440,310
3889,QKQ-0215S,1,443,92.5,379
3890,MNH-0225S,1,397,557,39
3891,QKQ-0218S,1,2338,690,61
3892,QKQ-0218S,1,431,668,61
3893,MNH-0218S,1,1178,228,250
3895,YTM-0215S,1,1819.5,377,21
3896,MNH-0218S,1,453.5,58,308
3897,NBSY-0218S,1,748,258,23
3898,MNH-0215S,1,701.5,239,150
3899,XXB-0218S,1,444.5,374,152
3900,MNH-0218S,1,496,379,110
3901,MNH-0218S,1,1374.5,424,184
3902,MNH-0218S,1,1598,38,359
3903,MNH-0218S,1,528,962,362
3904,MNH-0215S,1,238,118,43
3905,XXB-0218S,1,2291,395,227
3907,MNH-0218S,1,1788,38,110
3908,QKQ-0215S,1,728,339,329
3909,MNH-0218S,1,327,38,328
3910,YTM-0218S,1,421,338,117
3911,XXB-0218S,1,459,287,308
3912,MNH-0218S,1,817.5,58,309
3913,MNH-0218SD,1,2270,58,303
3915,QKQ-0218S,1,932.5,465,61
3917,MNH-0218S,1,598,88,107
3918,MNH-0215S,1,2211,732,260
3919,MNH-0218S,1,138,538,35
3920,MNH-0218S,1,868,327,358
3921,YSH-0218S,1,423,249,138
3922,MNH-0215S,1,488,158,153
3923,MNH-0218S,1,432,333,147
3924,MNH-0218S,1,873,423,227
3925,MNH-0218S,1,370,502,104
3926,MNH-0218S,1,762,576,104
3927,YTM-0215S,1,288,118,268
3928,YTM-0218S,1,362,579,17
3929,YTM-0218S,1,1012,1029.5,118
3930,MNH-0218S,1,1398,515,308
3931,XXB-0218S,1,815,463,308
3932,MNH-0218S,1,2385,310,310
3933,MNH-0218S,1,423,266.5,362
3934,MNH-0218S,1,770,558.5,110
3935,MNH-0215S,1,288,78,325
3936,MNH-0218S,1,2306,380,324
3937,MNH-0218S,1,891,962,324
3938,MNH-0215S,1,388,78,33
3939,MNH-0218S,1,1442,551,357
3940,MNH-0215S,1,584,489,154
3941,MNH-0218S,1,692,233,147
3942,MNH-0215S,1,238,118,43
3943,MNH-0215S,1,351,92.5,237
3944,MNH-0215S,1,414.5,746,108
3945,MNH-0215S,1,1958.5,771,110
3946,MNH-0215S,1,1198,233,310
3947,MNH-0218S,1,866,88,39
3948,XXB-0218S,1,727,268,39
3949,YGKQ-0418S,1,655,157,60
3950,MNH-0218S,1,448,615,152
3951,MNH-0215S,1,278.5,92.5,149
3952,YTM-0218S,1,352,558,16
3953,YTM-0218S,1,381,148.5,115
3954,MNH-0218S,1,451,58,306
3955,MNH-0218S,1,1042,211,380
3956,QKQ-0218SD,1,1243,78,62
3957,MNH-0218S,1,220,278,150
3958,MNH-0218S,1,312,58,260
3959,MNH-0218S,1,819,191.5,35
3960,MNH-0218S,1,2383,98,153
3961,MNH-0218S,1,198,298,43
3962,MNH-0218S,1,180,377,328
3963,MNH-0215S,1,438,238,34
3964,MNH-0215S,1,743,452,34
3966,YTM-0218S,1,584,328,265
3967,YTM-0218S,1,1960,477,21
3968,MNH-0215S,1,794.5,368,310
3969,MNH-0215S,1,332,489,29
3970,MNH-0218S,1,330,329,39
3971,XXB-0218S,1,555.5,394.5,295
3972,MNH-0215S,1,294,289,32
3973,MNH-0218S,1,2306,380,324
3974,MNH-0218S,1,452,379,34
3975,QKQ-0218S,1,1984,432,34
3976,MNH-0218S,1,598,448,184
3977,MNH-0218S,1,762,709.5,184
3978,MNH-0218S,1,392,328,32
3979,MNH-0218S,1,776,58,333
3980,XXB-0218S,1,781.5,215.5,150
3981,MNH-0218S,1,311,58,156
3982,MNH-0218SD,1,583,58,153
3983,MNH-0218S,1,248,298,28
3984,MNH-0218S,1,692.5,170,325
3985,YTM-0218S,1,293,267,268
3986,YTM-0218S,1,375,278,21
3987,YTM-0218S,1,1838,298,21
3988,MNH-0218S,1,140,495,308
3989,MNH-0218S,1,873,308,310
3990,MNH-0215S,1,488,78,29
3991,MNH-0218S,1,804,595,362
3992,MNH-0218S,1,358,430,326
3993,MNH-0218S,1,1357,327,325
3994,NJYH-0218S,1,994,383,328
3995,MNH-0215S,1,448,452,34
3996,MNH-0218S,1,769,308,31
3997,MNH-0215S,1,288,118,32
3998,MNH-0218S,1,330,309.5,39
3999,MNH-0218SD,1,345,640,62
4000,YSH-0218S,1,409,608,138
4001,MNH-0218S,1,2323,650,147
4002,MNH-0218S,1,1137,58,147
4003,QKQ-0215S,1,391,92.5,42
4004,YTM-0218S,1,460.5,138.5,19
4005,YTM-0218S,1,380,478,21
4006,XXB-0218SD,1,815,418.3,309
4007,MNH-0218S,1,1033,359.5,303
4008,MNH-0218S,1,505.5,58,377
4009,MNH-0225S,1,2196,763,39
4010,MNH-0215S,1,488,78,110
4011,MNH-0215S,1,1569.5,340,33
4012,MNH-0218S,1,2098,38,362
4013,MNH-0218S,1,370,502,104
4014,MNH-0218S,1,762,58,104
4015,MNH-0218S,1,1060.5,379,107
4016,MNH-0218S,1,562,379,107
4017,MNH-0218S,1,486.5,409.5,326
4018,MNH-0218S,1,1137,58,326
4019,MNH-0218S,1,366,324.5,40
4020,QKQ-0218S,1,431,668,61
4021,MNH-0215S,1,334,489,138
4022,XXB-0218S,1,1930,374,152
4023,MNH-0218S,1,422.5,168.5,237
4024,XXB-0218S,1,636,299,237
4025,YTM-0218S,1,821,327,268
4026,YTM-0218S,1,725,407,271
4027,YTM-0218S,1,742,558,16
4028,YTM-0215S,1,438,238,21
4029,YTM-0218S,1,414,320,115
4030,YTM-0218S,1,871,58,117
4031,MNH-0215S,1,438,158,33
4032,QKQ-0218S,1,1934,428.8,33
4033,MNH-0218S,1,390,327,32
4034,MNH-0218S,1,821,307,358
4035,YSH-0218S,1,1871.5,495,362
4036,SRBW-0215S,1,488,78,108
4037,QKQ-0218S,1,1468,598,329
4038,MNH-0218S,1,735,360,324
4039,MNH-0218S,1,496,379,110
4040,MNH-0218S,1,761,326,184
4042,XXB-0215S,1,288,78,306
4043,MNH-0218S,1,311,359.5,303
4044,MNH-0218S,1,366,58,40
4045,MNH-0218SD,1,1087,659,62
4046,MNH-0215S,1,238,118,60
4047,MNH-0218S,1,307,58,42
4048,YTM-0218S,1,2039,328,268
4049,YTM-0218S,1,821,327,268
4050,YTM-0218S,1,442.5,323,117
4051,YTM-0218S,1,2292,58,117
4052,MNH-0218S,1,1798,38,40
4053,MNH-0218SD,1,720,640,62
4055,MNH-0218S,1,548,58,324
4056,MNH-0218S,1,2306,377,324
4057,MNH-0218S,1,962,379,324
4058,MNH-0218S,1,435,429,328
4059,QKQ-0218S,1,484.5,308,34
4060,MNH-0218S,1,904,557,35
4061,MNH-0218S,1,683,396,147
4062,MNH-0218S,1,448,558,41
4063,MNH-0218S,1,504,557,237
4064,MNH-0218S,1,928,558,237
4065,MNH-0218S,1,1048,380,110
4066,QKQ-0215S,1,1798,88,329
4067,YTM-0225S,1,489,338,55
4068,MNH-0218SD,1,871,58,60
4069,XXB-0218S,1,781.5,215.5,150
4070,MNH-0215S,1,700.5,132.5,150
4071,MNH-0215S,1,429.5,720,152
4072,MNH-0215S,1,752,863,147
4073,YTM-0218S,1,268,198,265
4074,YTM-0218S,1,584,328,265
4075,YTM-0215S,1,438,118,269
4076,YTM-0218S,1,742,558,16
4077,YTM-0215S,1,438,158,16
4078,YTM-0218S,1,375,278,21
4079,MNH-0218S,1,391,280,362
4080,JH-0218S,1,716,287,34
4081,MNH-0215S,1,413.5,439,34
4082,MNH-0218S,1,762,293.5,31
4083,MNH-0218S,1,143,428,33
4084,MNH-0218S,1,339,410,33
4085,MNH-0218S,1,2348,38,260
4086,MNH-0218S,1,178.5,353,379
4087,QKQ-0215S,1,395,132.5,377
4088,MNH-0218S,1,499,279,380
4089,YTM-0218S,1,489,357,55
4090,MNH-0218S,1,402,317,60
4091,MNH-0218S,1,762,502,104
4093,YTM-0218S,1,2188,580,16
4094,MNH-0218S,1,1520,321,59
4095,MNH-0218S,1,701,579,300
4096,MNH-0218S,1,2128,577,104
4097,MNH-0218S,1,433,580,108
4098,MNH-0218S,1,1248,380,34
4099,QKQ-0218S,1,484.5,305,34
4100,MNH-0218S,1,430,83,184
4101,MNH-0218S,1,598,430,184
4102,MNH-0218S,1,478,398,360
4103,MNH-0218S,1,1487.5,380,107
4104,MNH-0225S,1,218,48,110
4105,MNH-0218S,1,1846,430,326
4107,QKQ-0218S,1,715,445,329
4108,MNH-0218S,1,148,558,110
4109,MNH-0218S,1,935,520,308
4110,MNH-0215S,1,338,118,308
4111,MNH-0215S,1,488,78,29
4112,NJYH-0218S,1,637.5,350.5,303
4113,QKQ-0218S,1,535,244,380
4114,MNH-0218S,1,998,330,39
4115,MNH-0218S,1,1697,557,33
4116,MNH-0218S,1,2308,38,32
4117,MNH-0218S,1,757,534,357
4119,MNH-0218S,1,1498,410,138
4120,MNH-0218S,1,2323,565,153
4121,MNH-0218S,1,548,771,110
4122,MNH-0218S,1,449,78,110
4123,MNH-0215S,1,1951,845,34
4124,YTM-0218S,1,815,420,268
4125,YTM-0218S,1,2038,498,21
4126,YTM-0218S,1,414,320,115
4127,YTM-0218S,1,421,58,117
4128,YTM-0218S,1,442.5,323,117
4129,MNH-0218S,1,452.5,520,308
4130,MNH-0218S,1,962,88,362
4131,MNH-0218S,1,562,379,362
4132,MNH-0218S,1,1613,502,104
4133,MNH-0218S,1,2128,577,104
4134,MNH-0218S,1,435,429,328
4135,MNH-0218S,1,845,557,34
4136,MNH-0218S,1,362,309,31
4137,MNH-0218S,1,2398,38,33
4138,XXB-0218S,1,2189,475,306
4139,XXB-0218S,1,794,407.5,307
4140,MNH-0218S,1,961,696,39
4141,XXB-0218S,1,727,268,39
4142,MNH-0215S,1,238,158,150
4143,MNH-0218S,1,720,614,152
4144,YTM-0218S,1,202.5,338,270
4145,YTM-0218S,1,396,48,16
4146,YTM-0218S,1,2278,522,118
4147,XXB-0218S,1,2214,375,118
4148,YTM-0218S,1,442,323,117
4149,MNH-0215S,1,2318,412,308
4150,MNH-0218S,1,726,58,358
4151,MNH-0218S,1,842,588,359
4153,MNH-0218SD,1,2388,58,60
4154,NJYH-0218S,1,862,377.5,324
4155,MNH-0218S,1,829,961,328
4156,MNH-0215S,1,392,52.5,110
4157,MNH-0218S,1,1248,380,34
4158,MNH-0225S,1,1086,598,34
4159,MNH-0218S,1,452,397,377
4160,MNH-0218S,1,2348,348,381
4161,XXB-0215S,1,488,238,39
4162,MNH-0218S,1,2318,260,61
4163,YTM-0225S,1,489,338,55
4164,YTM-0218S,1,638,223.5,56
4165,YTM-0218S,1,771,165.5,270
4166,YTM-0218S,1,385,328,268
4167,NJHL-0215S,1,1478.5,262,308
4168,LMW-0218S,1,472,118.5,29
4169,MNH-0218S,1,562,339,39
4170,MNH-0215S,1,334,489,138
4171,MNH-0218SD,1,2418,58,31
4172,MNH-0218SD,1,1268,58,32
4173,MNH-0218S,1,2158,560,356
4174,MNH-0218SD,1,392,299,362
4175,YTM-0218S,1,2148,358,55
4176,MNH-0218S,1,816.5,545,153
4177,YTM-0218S,1,698,402,329
4178,MNH-0218S,1,2306,380,324
4179,MNH-0218S,1,758,430,328
4180,MNH-0215S,1,403.5,212.5,34
4181,YTM-0218S,1,723,558,269
4182,YTM-0218S,1,1608,38,267
4183,YTM-0218S,1,2368,58,20
4184,YTM-0218S,1,298,58,16
4185,MNH-0218S,1,201.5,208,311
4186,MNH-0218S,1,977,223,378
4187,MNH-0218S,1,904,557,35
4188,MNH-0215S,1,901.5,892,99
4189,MNH-0215S,1,2309,392,362
4190,MNH-0218SD,1,563,58,153
4191,MNH-0218S,1,370,502,104
4192,NJYH-0218S,1,754,469,328
4193,MNH-0215S,1,560,380,110
4194,MNH-0218S,1,1094,520,110
4195,MNH-0215S,1,293,389,33
4196,MNH-0218S,1,747,58,377
4197,MNH-0218S,1,2388,38,381
4198,MNH-0218S,1,770,58,40
4199,MNH-0218S,1,1222,447,61
4200,MNH-0215S,1,488,198,138
4201,NDSF-0218S,1,1022,267,156
4202,YTM-0218S,1,632.5,121.5,265
4203,YTM-0218S,1,380,478,21
4204,YTM-0218S,1,351,558,16
4205,YTM-0218S,1,375,278,21
4206,YTM-0218S,1,961,491.5,115
4207,YTM-0218S,1,598,360,117
4208,MNH-0218S,1,894,385,182
4209,MNH-0218S,1,1020,540,356
4210,MNH-0215S,1,591,52.5,154
4212,QKQ-0225S,1,1798,88,329
4213,YTM-0218S,1,780,578,329
4214,NJYH-0218S,1,2242,495,324
4215,MNH-0218S,1,180,378,328
4216,MNH-0218S,1,1360,494,308
4217,MNH-0218S,1,873,308,310
4218,MNH-0218S,1,562,339,39
4219,MNH-0218S,1,548,355,295
4220,MNH-0218S,1,832,557,138
4221,YGKQ-0418S,1,915.5,383.5,59
4222,YTM-0218S,1,658,420,265
4223,YTM-0218S,1,385,328,268
4224,YTM-0215S,1,2278,812,269
4226,YTM-0218S,1,375,278,21
4227,YTM-0218S,1,380,478,21
4228,MNH-0215S,1,459.5,1021,356
4229,MNH-0215S,1,2031,762,104
4230,MNH-0218S,1,178,278,106
4231,MNH-0218S,1,1282,379,107
4232,MNH-0218S,1,702,347,110
4233,MNH-0215S,1,488,78,110
4234,MNH-0215S,1,488,78,34
4235,MNH-0215S,1,238,118,149
4236,MNH-0215S,1,278.5,92.5,149
4237,MNH-0218SD,1,2418,58,151
4238,MNH-0218S,1,1137,649,147
4239,XXB-0218S,1,422,351.5,147
4240,XXB-0218S,1,636,455,237
4241,XXB-0215S,1,388,389,118
4242,MNH-0215S,1,585,925,29
4243,MNH-0215S,1,631.5,1012,29
4244,MNH-0218S,1,484,48,299
4245,MNH-0218S,1,1092,58,299
4246,MNH-0215S,1,642,562,39
4247,YTM-0218S,1,2188,580,16
4248,5-0218S,1,661,291,21
4249,YTM-0218S,1,442.5,323,117
4250,MNH-0218S,1,158,380,306
4251,MNH-0218S,1,1152,58,310
4252,MNH-0218S,1,440,307,310
4253,MNH-0218S,1,771,326,358
4254,YTM-0218S,1,522,401,329
4255,MNH-0218S,1,359,307.5,328
4256,YSH-0218S,1,1082.5,370,259
4257,MNH-0218S,1,2048,558,34
4258,MNH-0218S,1,418,558,35
4259,MNH-0218S,1,394,359,360
4260,MNH-0218S,1,501,409.5,61
4261,MNH-0218S,1,448,615,152
4262,MNH-0215S,1,238,118,149
4263,MNH-0218S,1,720,634,151
4264,MNH-0218S,1,398,558,41
4265,MNH-0218S,1,762,574,104
4266,YTM-0218S,1,401,395.5,265
4267,YTM-0218S,1,762,58,16
4268,YTM-0218S,1,376,278,21
4269,YTM-0218S,1,180,377,117
4270,YTM-0218S,1,442.5,323,117
4271,MNH-0218S,1,462,379,308
4272,MNH-0218S,1,781,408,326
4273,MNH-0218S,1,161,307.5,325
4274,MNH-0215S,1,2209,462,324
4275,QKQ-0218S,1,433,428.8,33
4276,MNH-0218S,1,732,449,260
4277,MNH-0218S,1,498,279,359
4278,MNH-0215S,1,606,239,60
4279,MNH-0218S,1,353,280,149
4280,QKQ-0215S,1,338,118,42
4281,MNH-0215S,1,2183.5,362,104
4282,MNH-0218S,1,1998,580,108
4283,MNH-0215S,1,448,1179,326
4284,MNH-0218S,1,710,577,29
4285,MNH-0218S,1,330,309.5,39
4286,MNH-0218S,1,866,558,39
4287,MNH-0215S,1,2301,366,40
4288,YTM-0218S,1,489,58,55
4289,MNH-0218S,1,662,317,60
4290,YTM-0218S,1,387.5,327,265
4291,YTM-0218S,1,821,308,268
4292,YTM-0215S,1,338,78,271
4293,XXB-0215S,1,328.5,52.5,308
4294,MNH-0218S,1,2253,558,306
4295,MNH-0218S,1,1152,58,310
4296,MNH-0218SD,1,2398,95,356
4297,MNH-0218S,1,392,58,362
4298,MNH-0218S,1,368,289.5,310
4299,MNH-0218S,1,330,329,39
4300,MNH-0218S,1,448,600,300
4301,MNH-0218S,1,496,379,110
4302,MNH-0225S,1,2223,298,30
4303,MNH-0215S,1,399.5,904,35
4305,YTM-0218S,1,587,308,268
4306,YTM-0215S,1,438,158,269
4307,YTM-0215S,1,684,489,269
4308,YTM-0218S,1,742,58,16
4309,YTM-0218S,1,2398,148,117
4310,MNH-0218S,1,548,379,324
4311,MNH-0225S,1,1248,88,34
4312,MNH-0218S,1,518,330,184
4313,MNH-0215S,1,681.5,132.5,33
4314,MNH-0218S,1,473,328,32
4315,MNH-0218S,1,973,327,358
4316,MNH-0218S,1,687,297,43
4317,MNH-0218S,1,162,297,28
4318,MNH-0218S,1,248,298,28
4319,MNH-0218SD,1,2098,558,237
4320,MNH-0218S,1,762,576,104
4321,MNH-0218S,1,915.5,58,326
4322,MNH-0218S,1,763,288,310
4323,MNH-0215S,1,642,562,39
4324,MNH-0218S,1,1994,615,152
4325,MNH-0215S,1,2115,762,155
4326,XXB-0218S,1,422,457,147
4327,MNH-0218S,1,1118,577,41
4328,YTM-0218S,1,677,813,265
4329,YTM-0215S,1,460.5,221.5,19
4330,XXB-0218S,1,794,407.5,307
4331,MNH-0218S,1,925,557,29
4332,LMW-0218S,1,617,645,29
4333,MNH-0218S,1,527,38,377
4334,MNH-0218S,1,362,309,31
4335,MNH-0218S,1,125,408,33
4336,PSXH-0418S,1,2093,394,359
4337,MNH-0218S,1,962,83,362
4338,MNH-0218S,1,248,298,28
4339,YTM-0218S,1,522,401,329
4340,MNH-0218S,1,930,378,324
4341,MNH-0215S,1,605,210.5,328
4342,MNH-0218S,1,449,78,110
4343,MNH-0218S,1,753,298,34
4344,YTM-0218S,1,498,358,55
4345,YTM-0218S,1,2148,358,55
4346,YTM-0218S,1,479.5,357,55
4347,MNH-0218S,1,2355,357.5,227
4348,MNH-0218S,1,339.5,560,300
4349,MNH-0218S,1,701,58,300
4350,YTM-0218S,1,1098,68,20
4351,MNH-0218S,1,2253,850,306
4352,MNH-0215S,1,488,118,29
4353,MNH-0225S,1,333,597,39
4354,MNH-0215S,1,868,685,151
4356,MNH-0218S,1,2107,327,328
4357,MNH-0218S,1,2248,348,32
4358,MNH-0218S,1,721,397,357
4359,YTM-0218S,1,352,577,16
4360,YTM-0218S,1,2418,58,16
4361,YTM-0218S,1,421,359,117
4362,YTM-0218S,1,2328,360,117
4363,MNH-0218S,1,936,539,308
4364,MNH-0215S,1,488,118,29
4365,MNH-0218S,1,911,378,182
4366,MNH-0215S,1,894.5,726,358
4367,MNH-0218S,1,771,326,358
4368,MNH-0215S,1,438,158,104
4369,MNH-0218S,1,959,358,324
4370,MNH-0218S,1,449,537,110
4371,MNH-0218S,1,1418,448,184
4372,MNH-0218S,1,340,429,33
4373,MNH-0218S,1,395,48,33
4374,QKQ-0215S,1,444,339,379
4375,QKQ-0218S,1,2113,370,62
4376,MNH-0218S,1,608,381,333
4377,MNH-0218S,1,2212,317,58
4378,MNH-0218S,1,762,98,155
4379,MNH-0215S,1,448,210,42
4380,YTM-0215S,1,2091,742,16
4381,YTM-0218S,1,376,278,21
4382,MNH-0218S,1,1034,379,303
4383,MNH-0218S,1,391,540,138
4384,MNH-0218S,1,700,560,300
4385,CBZP-0218S,1,722,1041,110
4386,MNH-0218S,1,1258,961,328
4387,MNH-0215S,1,238,118,30
4388,MNH-0218S,1,1198,38,260
4389,MNH-0218S,1,757,534,357
4390,YSH-0218SD,1,418,58,362
4391,YTM-0218S,1,818,348,265
4392,YTM-0215S,1,438,158,269
4393,YTM-0218S,1,803,300,267
4394,MNH-0218S,1,411,360,308
4395,XXB-0215S,1,288,78,306
4396,MNH-0218S,1,311,359.5,303
4397,PSXH-0418S,1,914,416,360
4398,MNH-0218S,1,962,540,362
4399,MNH-0218S,1,1137,428.5,326
4400,QKQ-0225S,1,1798,88,329
4401,MNH-0218S,1,2198,368,184
4402,MNH-0218S,1,762,293.5,31
4403,MNH-0215S,1,1901,838.5,33
4404,PKQL-0418S,1,735,183,30
4405,MNH-0218S,1,2303,382,333
4406,YTM-0225S,1,479.5,338,55
4407,MNH-0218S,1,742,653,151
4408,MNH-0218SD,1,2383,58,153
4409,YSH-0215S,1,338,158,107
4410,MNH-0218S,1,1044,595,110
4411,YTM-0215S,1,683,52.5,269
4412,YTM-0218S,1,699,458,21
4413,YTM-0218S,1,342,498,118
4414,XXB-0218S,1,2264,449.5,117
4415,YTM-0218S,1,2231,323,117
4416,MNH-0215S,1,488,118,29
4417,MNH-0218S,1,435,429,328
4418,MNH-0218S,1,732,58,260
4419,MNH-0218S,1,741,277.5,182
4420,MNH-0215S,1,1780.5,664,357
4422,MNH-0218S,1,902,279,149
4423,MNH-0215S,1,122,639,154
4424,MNH-0218S,1,2355,558,227
4425,MNH-0215S,1,2051,701,300
4426,MNH-0218S,1,115,377.5,104
4427,YTM-0218S,1,698,402,329
4428,MNH-0218S,1,260,276,378
4429,QKQ-0215S,1,455,239,380
4430,XXB-0218S,1,555.5,401,295
4431,MNH-0218S,1,511,182.6,295
4432,MNH-0218S,1,194,745,58
4433,MNH-0218S,1,720,58,152
4434,YTM-0218S,1,779,379,18
4435,YTM-0218S,1,761,558,17
4436,YTM-0215S,1,1819.5,376,21
4437,LMW-0218S,1,472,118.5,29
4438,MNH-0218S,1,873,378,303
4439,QKQ-0218S,1,256,502.5,378
4440,MNH-0218SD,1,962,579,362
4441,MNH-0218S,1,442,379,362
4442,MNH-0218SD,1,311,430,260
4443,MNH-0218S,1,904,538,35
4444,MNH-0218S,1,742,297,182
4445,MNH-0218S,1,1248,268,99
4446,PSXH-0418S,1,1173.5,418,360
4447,MNH-0218S,1,1021,559,356
4448,MNH-0218S,1,725,297,34
4449,MNH-0218S,1,1248,380,34
4450,MNH-0218S,1,845,538,34
4451,PKQL-0418S,1,759.5,394,31
4452,PKQL-0418S,1,719.5,393.5,31
4453,MNH-0218S,1,1697,557,33
4454,MNH-0218S,1,1810,280,380
4455,MNH-0215S,1,438,158,104
4456,MNH-0218S,1,762,574,104
4457,NJYH-0215S,1,554,52.5,328
4458,NJYH-0218S,1,994,424,328
4459,MNH-0218S,1,1098,380,110
4460,YTM-0218S,1,1366,38,268
4461,YTM-0215S,1,461,52.5,271
4462,YTM-0218S,1,375,278,21
4463,YTM-0218S,1,2278,522,118
4464,XXB-0215S,1,288,78,306
