firstDutyStartDay,lastDutyStartDay,Pairing_time,PairingFlight,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,EmpNo
8/6/2019,8/9/2019,1804.99999999534,"FB56,FB1101,FB1102,FB637,FB640,FB401,FB402,FB57,FB1142,FB1141,FB74,FB479,FB460,FB395",2380,2461,2509,2567,2646,2737,3178,3247,3320,3399,3484,3566,3659,3759,,,,,,,,,,,,,,,,,,,,,81
8/11/2019,8/14/2019,2420.00000000931,"FB394,FB17,FB22,FB65,FB4875,FB1146,FB2178,FB297,FB298,FB8563,FB8567,FB1200,FB246,FB63,FB290,FB428,FB529",4536,4602,4670,4727,4806,5134,5209,5277,5341,5413,5881,5899,5986,6071,6130,6222,6299,,,,,,,,,,,,,,,,,,81
8/16/2019,8/19/2019,2280.00000001397,"FB642,FB251,FB256,FB755,FB758,FB81,FB52,FB395,FB394,FB621,FB624,FB625,FB628,FB699,FB696,FB477,FB476",6875,6970,7043,7119,7183,7246,7339,7424,7744,7808,7886,7955,8031,8105,8387,8457,8559,,,,,,,,,,,,,,,,,,81
8/21/2019,8/24/2019,2835,"FB651,FB654,FB563,FB566,FB1895,FB1892,FB575,FB1104,FB539,FB532,FB315,FB1181,FB1182,FB320,FB37,FB40,FB671,FB676,FB65,FB68,FB85,FB717",9097,9170,9236,9297,9357,9611,9662,9861,9933,10006,10079,10136,10199,10262,10320,10394,10433,10553,10631,10695,10764,10818,,,,,,,,,,,,,81
8/1/2019,8/4/2019,2955.00000001397,"FB383,FB386,FB593,FB596,FB271,FB242,FB469,FB468,FB613,FB618,FB313,FB316,FB1893,FB1896,FB299,FB292,FB55,FB58,FB67,FB778,FB100",113,198,268,335,405,513,599,702,800,873,956,1013,1099,1239,1302,1369,1441,1522,1588,1666,1793,,,,,,,,,,,,,,82
8/6/2019,8/9/2019,2379.99999999418,"FB601,FB604,FB573,FB572,FB71,FB76,FB451,FB982,FB31,FB737,FB740,FB986,FB17,FB765,FB766,FB34,FB269",2286,2361,2463,2904,2984,3061,3173,3338,3406,3469,3528,3619,3688,3755,3835,3925,3990,,,,,,,,,,,,,,,,,,82
8/11/2019,8/14/2019,3150,"FB242,FB753,FB1173,FB66,FB265,FB270,FB531,FB534,FB87,FB88,FB41,FB100,FB601,FB604,FB589,FB1644,FB36,FB389,FB382,FB675,FB1861,FB766,FB34,FB269",4572,4654,4706,4766,4837,4930,5012,5080,5152,5249,5366,5417,5468,5544,5625,5719,5783,5853,5908,5985,6046,6118,6207,6270,,,,,,,,,,,82
8/16/2019,8/19/2019,2394.99999999069,"FB1702,FB1605,FB568,FB595,FB592,FB493,FB449,FB1702,FB765,FB766,FB34,FB569,FB564,FB589,FB592,FB73,FB78",6856,6938,7076,7138,7523,7594,7696,7775,7877,7957,8045,8108,8302,8370,8426,8489,8571,,,,,,,,,,,,,,,,,,82
8/21/2019,8/24/2019,2820.00000001397,"FB451,FB982,FB259,FB428,FB1709,FB432,FB703,FB706,FB447,FB274,FB583,FB584,FB23,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB688",9099,9264,9329,9401,9470,9549,9631,9709,9902,9958,9988,10073,10150,10205,10280,10376,10467,10537,10599,10699,10846,,,,,,,,,,,,,,82
8/1/2019,8/4/2019,2314.99999999185,"FB585,FB590,FB69,FB780,FB779,FB84,FB15,FB1605,FB568,FB595,FB598,FB531,FB534,FB87,FB88,FB41",114,182,269,354,829,897,958,1041,1177,1234,1308,1398,1466,1538,1631,1747,,,,,,,,,,,,,,,,,,,83
8/6/2019,8/9/2019,2625.00000001746,"FB412,FB245,FB289,FB4875,FB1146,FB2178,FB297,FB298,FB81,FB56,FB65,FB68,FB85,FB717,FB52,FB251,FB256,FB755,FB758,FB81",2261,2330,2412,2529,2858,2933,2998,3062,3126,3280,3356,3421,3493,3549,3674,3767,3840,3916,3979,4041,,,,,,,,,,,,,,,83
8/11/2019,8/14/2019,2405.00000000233,"FB52,FB61,FB64,FB33,FB1647,FB1644,FB36,FB389,FB382,FB675,FB1861,FB766,FB737,FB740,FB412,FB245,FB289,FB68,FB319",4588,4668,4741,4812,4866,5260,5324,5394,5450,5528,5588,5660,5752,5810,5901,5970,6052,6162,6244,,,,,,,,,,,,,,,,83
8/16/2019,8/19/2019,2745,"FB316,FB87,FB88,FB649,FB522,FB765,FB766,FB34,FB799,FB792,FB59,FB62,FB645,FB648,FB479,FB1200,FB246,FB635,FB640",6911,6990,7087,7200,7301,7420,7500,7590,7653,7764,7844,7924,7981,8058,8144,8186,8273,8355,8575,,,,,,,,,,,,,,,,83
8/21/2019,8/24/2019,2485.00000000116,"FB1891,FB1894,FB397,FB400,FB539,FB532,FB981,FB458,FB241,FB1205,FB996,FB567,FB562,FB315,FB1181,FB1182,FB320,FB37,FB40",9101,9311,9358,9415,9482,9557,9635,9890,9994,10090,10174,10264,10458,10530,10587,10650,10712,10770,10845,,,,,,,,,,,,,,,,83
8/1/2019,8/4/2019,2414.99999999302,"FB533,FB1621,FB1622,FB538,FB389,FB388,FB299,FB292,FB17,FB765,FB1864,FB738,FB529,FB642,FB251,FB260,FB39",115,180,260,346,426,771,851,923,994,1061,1146,1244,1316,1423,1519,1653,1737,,,,,,,,,,,,,,,,,,84
8/6/2019,8/9/2019,2854.99999998137,"FB986,FB17,FB765,FB1864,FB738,FB529,FB642,FB251,FB256,FB755,FB758,FB1891,FB1894,FB71,FB76,FB1891,FB1894,FB71,FB76",2262,2331,2398,2483,2579,2651,2761,2857,2929,3001,3065,3175,3385,3439,3517,3631,3843,3899,3975,,,,,,,,,,,,,,,,84
8/11/2019,8/14/2019,3034.99999998137,"FB451,FB982,FB31,FB737,FB740,FB986,FB17,FB765,FB766,FB34,FB569,FB562,FB981,FB456,FB407,FB410,FB451,FB982,FB645,FB648,FB539",4543,4709,4778,4843,4901,4985,5054,5121,5201,5290,5352,5464,5543,5716,5792,5850,5912,6078,6142,6219,6306,,,,,,,,,,,,,,84
8/16/2019,8/19/2019,2485.00000001164,"FB532,FB981,FB456,FB407,FB410,FB651,FB654,FB563,FB568,FB595,FB592,FB493,FB449,FB432,FB703,FB706,FB447,FB274",6841,6921,7095,7172,7230,7292,7367,7431,7538,7600,7979,8049,8149,8200,8283,8361,8553,8611,,,,,,,,,,,,,,,,,84
8/21/2019,8/24/2019,3080.00000000233,"FB463,FB462,FB257,FB262,FB669,FB662,FB395,FB400,FB479,FB1168,FB1165,FB1166,FB529,FB522,FB20,FB635,FB636,FB2177,FB779,FB84",9106,9220,9313,9382,9465,9586,9680,9865,9934,10098,10192,10273,10377,10454,10542,10603,10666,10727,10792,10859,,,,,,,,,,,,,,,84
8/1/2019,8/4/2019,1499.99999999651,"FB315,FB1181,FB1182,FB320,FB37,FB986,FB55,FB58,FB655,FB658,FB387,FB388,FB299",116,174,237,300,358,925,995,1076,1151,1208,1274,1668,1748,,,,,,,,,,,,,,,,,,,,,,85
8/6/2019,8/9/2019,2965.00000000466,"FB292,FB55,FB58,FB67,FB70,FB617,FB602,FB753,FB1173,FB66,FB637,FB640,FB463,FB462,FB257,FB262,FB669,FB662,FB63,FB290,FB428,FB529",2260,2332,2414,2479,2548,2620,2751,2829,2882,2943,3016,3097,3180,3293,3388,3461,3547,3668,3788,3848,3941,4016,,,,,,,,,,,,,85
8/11/2019,8/13/2019,1900.00000001164,"FB642,FB251,FB256,FB755,FB758,FB81,FB52,FB395,FB394,FB281,FB282,FB25,FB777,FB76,FB8563",4586,4681,4754,4830,4894,4957,5040,5125,5447,5510,5574,5637,5712,5799,5872,,,,,,,,,,,,,,,,,,,,85
8/15/2019,8/18/2019,3544.99999998836,"FB8567,FB8560,FB1795,FB1796,FB990,FB637,FB640,FB451,FB982,FB645,FB648,FB539,FB532,FB981,FB456,FB2179,FB40,FB651,FB654,FB563,FB568,FB595,FB598",6340,6347,6440,6528,6614,6675,6756,6832,6999,7063,7141,7228,7303,7383,7557,7635,7701,7749,7824,7888,7994,8055,8128,,,,,,,,,,,,85
8/20/2019,8/20/2019,965.000000002328,"FB89,FB1748,FB30,FB35,FB38,FB8563",8620,8794,8884,8938,9007,9060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
8/1/2019,8/4/2019,2660.00000000582,"FB247,FB252,FB71,FB380,FB656,FB789,FB790,FB639,FB632,FB19,FB775,FB778,FB1709,FB1203,FB764,FB28,FB33,FB36,FB639",119,202,298,377,661,754,810,879,946,1026,1086,1220,1309,1432,1512,1590,1644,1706,1776,,,,,,,,,,,,,,,,86
8/6/2019,8/9/2019,2235.00000001397,"FB632,FB19,FB775,FB778,FB412,FB245,FB289,FB4875,FB1146,FB2178,FB297,FB298,FB81,FB56,FB65,FB4875",2283,2363,2423,2555,2709,2776,2859,2977,3311,3386,3453,3518,3584,3737,3814,3892,,,,,,,,,,,,,,,,,,,86
8/11/2019,8/14/2019,2210.00000000582,"FB1146,FB2178,FB297,FB298,FB401,FB402,FB57,FB1142,FB1141,FB74,FB659,FB652,FB57,FB1142,FB1141,FB74,FB479",4682,4758,4827,4891,5013,5459,5531,5603,5680,5767,5855,5906,5988,6060,6138,6225,6307,,,,,,,,,,,,,,,,,,86
8/16/2019,8/19/2019,2935.00000000116,"FB8560,FB1795,FB1796,FB777,FB578,FB416,FB451,FB982,FB259,FB428,FB529,FB642,FB61,FB64,FB71,FB76,FB81,FB52,FB61,FB64,FB1895",6808,6900,6988,7091,7175,7249,7294,7460,7529,7606,7682,7794,7876,7949,8019,8095,8161,8243,8324,8397,8461,,,,,,,,,,,,,,86
8/21/2019,8/24/2019,3190.00000000466,"FB1892,FB575,FB1104,FB479,FB460,FB563,FB566,FB477,FB476,FB651,FB654,FB251,FB256,FB2177,FB779,FB84,FB93,FB523,FB646,FB259,FB428,FB1709",9162,9213,9410,9483,9578,9685,9747,9804,9908,9995,10068,10135,10207,10277,10342,10409,10438,10517,10619,10679,10752,10821,,,,,,,,,,,,,86
8/1/2019,8/4/2019,2170.00000000116,"FB981,FB458,FB401,FB402,FB383,FB388,FB799,FB792,FB59,FB62,FB31,FB737,FB740",121,378,502,941,1015,1222,1303,1394,1474,1554,1614,1675,1732,,,,,,,,,,,,,,,,,,,,,,87
8/6/2019,8/9/2019,2830.00000001513,"FB541,FB544,FB22,FB565,FB570,FB659,FB652,FB675,FB1861,FB766,FB34,FB569,FB564,FB589,FB1644,FB36,FB389,FB382,FB675,FB1861,FB1864,FB738,FB40",2268,2337,2399,2465,2601,2663,2714,2792,2853,2925,3010,3073,3275,3343,3434,3502,3570,3625,3703,3763,3841,3945,4034,,,,,,,,,,,,87
8/11/2019,8/14/2019,1675.00000000116,"FB1891,FB1894,FB71,FB76,FB313,FB322,FB401,FB402,FB383,FB386,FB259,FB264,FB659",4545,4757,4813,4890,5016,5384,5472,5917,5992,6077,6146,6228,6313,,,,,,,,,,,,,,,,,,,,,,87
8/16/2019,8/19/2019,2949.99999998719,"FB652,FB603,FB608,FB67,FB70,FB569,FB564,FB589,FB1644,FB36,FB389,FB382,FB675,FB1861,FB1864,FB738,FB529,FB642,FB395,FB400,FB479",6826,6902,6976,7039,7115,7191,7394,7465,7560,7625,7695,7747,7825,7885,7963,8065,8135,8241,8331,8517,8587,,,,,,,,,,,,,,87
8/21/2019,8/24/2019,2749.99999999534,"FB1200,FB246,FB635,FB636,FB2177,FB779,FB84,FB241,FB1205,FB996,FB567,FB562,FB981,FB458,FB583,FB584,FB87,FB88,FB41,FB100",9086,9172,9254,9317,9377,9442,9509,9545,9641,9726,9814,10007,10084,10340,10439,10524,10604,10697,10813,10861,,,,,,,,,,,,,,,87
8/1/2019,8/4/2019,1315.00000001164,"FB643,FB526,FB541,FB544,FB22,FB573,FB574,FB407,FB410",130,340,931,1000,1062,1127,1632,1714,1769,,,,,,,,,,,,,,,,,,,,,,,,,,88
8/6/2019,8/9/2019,2385,"FB401,FB402,FB57,FB1142,FB1141,FB74,FB389,FB382,FB383,FB386,FB593,FB596,FB271,FB1702,FB22,FB573,FB574,FB407,FB410",2290,2725,2794,2867,2945,3027,3112,3169,3252,3337,3407,3477,3548,3653,3756,3818,3882,3968,4025,,,,,,,,,,,,,,,,88
8/11/2019,8/14/2019,3029.99999999651,"FB463,FB462,FB257,FB262,FB669,FB662,FB63,FB290,FB428,FB529,FB642,FB251,FB256,FB755,FB758,FB1891,FB1894,FB71,FB76,FB8563",4551,4665,4760,4836,4920,5034,5153,5213,5305,5382,5497,5592,5664,5739,5803,5914,6125,6182,6257,6330,,,,,,,,,,,,,,,88
8/16/2019,8/19/2019,2935.00000001164,"FB8567,FB1200,FB246,FB63,FB290,FB428,FB529,FB642,FB251,FB256,FB755,FB758,FB81,FB52,FB395,FB394,FB621,FB624,FB625,FB628,FB649",6801,6819,6907,6991,7051,7144,7221,7337,7432,7505,7581,7645,7708,7796,7881,8192,8256,8334,8403,8476,8550,,,,,,,,,,,,,,88
8/21/2019,8/24/2019,2949.99999999767,"FB522,FB20,FB87,FB88,FB41,FB100,FB651,FB654,FB251,FB260,FB617,FB602,FB753,FB1173,FB66,FB73,FB78,FB241,FB1205,FB996,FB455",9105,9193,9255,9347,9462,9511,9546,9619,9686,9818,9897,10029,10107,10159,10220,10286,10368,10445,10541,10626,10713,,,,,,,,,,,,,,88
8/1/2019,8/4/2019,1875.00000000349,"FB553,FB554,FB667,FB670,FB313,FB316,FB63,FB290,FB264,FB399,FB398,FB71,FB76,FB401",133,203,303,383,505,562,642,701,795,880,1115,1199,1275,1399,,,,,,,,,,,,,,,,,,,,,89
8/6/2019,8/9/2019,2974.99999999534,"FB402,FB383,FB386,FB593,FB596,FB271,FB242,FB469,FB1864,FB738,FB529,FB642,FB535,FB536,FB755,FB758,FB463,FB462,FB257,FB262,FB669",2278,2352,2437,2505,2571,2640,2748,2834,2930,3028,3102,3214,3333,3384,3457,3521,3637,3751,3846,3922,4005,,,,,,,,,,,,,,89
8/11/2019,8/14/2019,2475,"FB662,FB87,FB88,FB41,FB541,FB544,FB22,FB65,FB70,FB269,FB1702,FB1605,FB568,FB595,FB592,FB73,FB78",4582,4701,4797,4916,4990,5060,5122,5179,5276,5353,5478,5559,5697,5758,6140,6206,6290,,,,,,,,,,,,,,,,,,89
8/16/2019,8/19/2019,3570.00000000698,"FB1891,FB1894,FB71,FB76,FB8563,FB8567,FB8560,FB523,FB646,FB31,FB737,FB740,FB98,FB451,FB982,FB259,FB428,FB100,FB451,FB982,FB259,FB428,FB1709",6834,7046,7103,7179,7252,7262,7269,7365,7466,7530,7593,7652,7714,7751,7917,7985,8061,8169,8199,8365,8430,8504,8573,,,,,,,,,,,,89
8/21/2019,8/24/2019,2370.00000000349,"FB432,FB449,FB1702,FB20,FB87,FB88,FB41,FB100,FB451,FB982,FB259,FB428,FB1709,FB432,FB703,FB706,FB447,FB274",9100,9488,9572,9642,9704,9797,9913,9961,9997,10162,10228,10301,10370,10449,10531,10609,10802,10858,,,,,,,,,,,,,,,,,89
8/1/2019,8/4/2019,2125.00000001164,"FB2153,FB2154,FB789,FB790,FB415,FB14,FB59,FB62,FB667,FB670,FB313,FB316,FB63,FB1174,FB758",134,224,304,361,429,939,1028,1108,1204,1282,1402,1459,1539,1601,1725,,,,,,,,,,,,,,,,,,,,90
8/6/2019,8/9/2019,3059.99999998952,"FB313,FB316,FB87,FB88,FB41,FB986,FB17,FB765,FB468,FB613,FB618,FB601,FB604,FB1101,FB1102,FB493,FB449,FB242,FB469,FB468,FB75,FB82",2293,2350,2429,2521,2636,2710,2777,2845,2938,3035,3110,3186,3261,3362,3411,3470,3571,3658,3745,3849,3959,4038,,,,,,,,,,,,,90
8/11/2019,8/14/2019,2970,"FB601,FB604,FB589,FB592,FB493,FB449,FB1702,FB24,FB67,FB778,FB511,FB602,FB571,FB574,FB2179,FB40,FB463,FB462,FB257,FB262,FB669",4557,4633,4714,4772,4844,4945,5019,5154,5202,5285,5387,5486,5564,5706,5793,5859,5920,6034,6128,6203,6287,,,,,,,,,,,,,,90
8/16/2019,8/19/2019,2699.99999998952,"FB662,FB535,FB536,FB297,FB298,FB1891,FB1894,FB71,FB76,FB1891,FB1894,FB667,FB670,FB1891,FB1894,FB397",6871,6994,7045,7116,7180,7296,7508,7565,7641,7753,7965,8024,8102,8201,8412,8462,,,,,,,,,,,,,,,,,,,90
8/21/2019,8/24/2019,2864.99999999302,"FB394,FB621,FB624,FB625,FB628,FB649,FB522,FB1605,FB568,FB595,FB598,FB1891,FB1894,FB397,FB394,FB621,FB624,FB625,FB628,FB649",9092,9156,9234,9302,9372,9448,9554,9654,9789,9846,9920,9999,10210,10258,10441,10505,10583,10651,10722,10799,,,,,,,,,,,,,,,90
8/1/2019,8/4/2019,2134.99999998137,"FB653,FB656,FB637,FB640,FB15,FB2176,FB643,FB526,FB2176,FB643,FB646,FB593,FB596,FB271",135,209,331,411,507,955,1032,1241,1401,1478,1553,1615,1682,1751,,,,,,,,,,,,,,,,,,,,,91
8/6/2019,8/9/2019,2330.00000000931,"FB242,FB575,FB1104,FB389,FB382,FB383,FB386,FB475,FB474,FB401,FB402,FB57,FB1142,FB1141,FB74,FB659",2301,2386,2584,2661,2716,2799,2884,2942,3050,3190,3634,3706,3778,3857,3944,4030,,,,,,,,,,,,,,,,,,,91
8/11/2019,8/14/2019,2894.99999997555,"FB652,FB603,FB608,FB67,FB70,FB269,FB242,FB753,FB1173,FB66,FB493,FB449,FB242,FB753,FB1173,FB66,FB493,FB449,FB1702,FB765,FB1864,FB738,FB40",4537,4613,4687,4750,4826,4903,5024,5106,5158,5217,5294,5395,5483,5565,5617,5676,5753,5854,5936,6038,6123,6226,6317,,,,,,,,,,,,91
8/16/2019,8/19/2019,3055.00000000466,"FB463,FB462,FB257,FB262,FB669,FB662,FB87,FB88,FB41,FB100,FB463,FB462,FB257,FB262,FB669,FB662,FB87,FB88,FB41",6840,6954,7049,7125,7209,7333,7452,7549,7667,7718,7759,7873,7967,8042,8124,8237,8356,8449,8564,,,,,,,,,,,,,,,,91
8/21/2019,8/24/2019,2029.99999999534,"FB412,FB245,FB289,FB4875,FB4876,FB76,FB463,FB462,FB257,FB262,FB669,FB662,FB563,FB566,FB1895",9088,9157,9240,9355,9843,9887,10004,10118,10212,10282,10365,10486,10585,10647,10707,,,,,,,,,,,,,,,,,,,,91
8/1/2019,8/4/2019,2674.99999999185,"FB571,FB574,FB407,FB410,FB53,FB1693,FB1872,FB786,FB421,FB248,FB565,FB570,FB639,FB632,FB553,FB556,FB755",142,285,368,423,509,602,725,794,957,1034,1129,1265,1330,1392,1481,1605,1663,,,,,,,,,,,,,,,,,,92
8/6/2019,8/9/2019,2910.00000000349,"FB754,FB679,FB680,FB613,FB618,FB313,FB316,FB535,FB536,FB627,FB630,FB313,FB316,FB1893,FB1896,FB299,FB292,FB55,FB774,FB2178,FB263,FB268",2376,2467,2517,2586,2659,2740,2797,2880,2931,3002,3085,3193,3250,3336,3480,3545,3617,3689,3761,3844,3909,3996,,,,,,,,,,,,,92
8/11/2019,8/14/2019,2895.00000001746,"FB531,FB534,FB63,FB290,FB264,FB659,FB652,FB675,FB1861,FB1864,FB738,FB98,FB313,FB316,FB63,FB290,FB264,FB415,FB986,FB17,FB22,FB65,FB4875",4560,4629,4702,4762,4860,4946,4989,5068,5129,5206,5309,5414,5475,5533,5613,5672,5770,5856,5902,5971,6039,6096,6175,,,,,,,,,,,,92
8/16/2019,8/19/2019,2820.00000000349,"FB1146,FB2178,FB627,FB630,FB463,FB462,FB257,FB262,FB669,FB662,FB251,FB256,FB755,FB758,FB463,FB462,FB257,FB262,FB669",6971,7047,7122,7203,7302,7416,7511,7587,7671,7790,7889,7962,8036,8099,8207,8320,8414,8485,8568,,,,,,,,,,,,,,,,92
8/21/2019,8/24/2019,2419.99999999884,"FB662,FB395,FB394,FB621,FB624,FB625,FB628,FB649,FB522,FB20,FB635,FB636,FB755,FB758,FB651,FB654,FB251,FB260,FB617",9137,9231,9541,9605,9683,9751,9822,9899,10003,10091,10152,10216,10278,10341,10446,10519,10586,10718,10797,,,,,,,,,,,,,,,,92
8/1/2019,8/4/2019,2434.99999998487,"FB753,FB1173,FB66,FB1097,FB478,FB561,FB1606,FB1731,FB1734,FB2178,FB627,FB630,FB15,FB1605,FB568,FB595,FB598",143,196,257,334,442,519,629,962,1046,1149,1218,1299,1404,1487,1623,1680,1754,,,,,,,,,,,,,,,,,,93
8/6/2019,8/9/2019,1714.99999999534,"FB15,FB24,FB655,FB658,FB387,FB388,FB299,FB292,FB245,FB289,FB4875,FB1146,FB505",2295,2431,2488,2544,2610,3006,3088,3160,3229,3312,3432,3768,3845,,,,,,,,,,,,,,,,,,,,,,93
8/11/2019,8/14/2019,2539.99999999185,"FB610,FB75,FB82,FB15,FB1169,FB1170,FB94,FB621,FB624,FB625,FB628,FB569,FB562,FB981,FB456,FB2179,FB98",4799,4872,4954,5018,5189,5261,5437,5511,5589,5658,5734,5811,5922,6000,6174,6251,6331,,,,,,,,,,,,,,,,,,93
8/16/2019,8/19/2019,3119.99999999651,"FB601,FB604,FB589,FB1644,FB36,FB479,FB1200,FB246,FB63,FB290,FB264,FB659,FB652,FB603,FB608,FB67,FB70,FB269,FB1702,FB765,FB766,FB34,FB569",6846,6922,7004,7098,7163,7229,7280,7369,7453,7513,7612,7697,7745,7821,7895,7958,8032,8109,8223,8325,8405,8490,8551,,,,,,,,,,,,93
8/21/2019,8/24/2019,2854.99999998137,"FB564,FB589,FB592,FB73,FB82,FB451,FB982,FB31,FB34,FB569,FB564,FB589,FB592,FB493,FB449,FB1702,FB1605,FB568,FB595,FB598",9202,9269,9325,9386,9499,9548,9713,9780,9838,9900,10096,10167,10224,10291,10388,10472,10554,10689,10746,10820,,,,,,,,,,,,,,,93
8/1/2019,8/4/2019,2884.99999999534,"FB693,FB700,FB479,FB460,FB535,FB536,FB755,FB758,FB53,FB1693,FB1872,FB786,FB421,FB248,FB679,FB680,FB267,FB272",146,347,422,514,645,696,766,828,960,1053,1176,1245,1403,1480,1578,1627,1702,1787,,,,,,,,,,,,,,,,,94
8/6/2019,8/9/2019,2570.00000000582,"FB53,FB1693,FB1872,FB786,FB541,FB544,FB22,FB565,FB570,FB415,FB412,FB17,FB765,FB1864,FB738,FB40,FB601,FB604,FB1101,FB298",2297,2390,2512,2580,2715,2783,2846,2912,3051,3115,3161,3230,3298,3383,3485,3577,3643,3719,3820,3976,,,,,,,,,,,,,,,94
8/11/2019,8/14/2019,2304.99999999069,"FB401,FB402,FB57,FB1142,FB1141,FB74,FB659,FB652,FB603,FB608,FB67,FB70,FB269,FB242,FB753,FB1173,FB66,FB493,FB449",4561,5000,5071,5143,5221,5308,5396,5448,5524,5598,5661,5735,5812,5941,6023,6075,6134,6211,6312,,,,,,,,,,,,,,,,94
8/16/2019,8/19/2019,2520,"FB242,FB575,FB1104,FB389,FB382,FB675,FB1861,FB1864,FB738,FB986,FB17,FB22,FB65,FB4875,FB1146,FB2178,FB755,FB758",6861,6947,7153,7233,7290,7368,7428,7506,7610,7740,7810,7878,7935,8013,8338,8413,8481,8543,,,,,,,,,,,,,,,,,94
8/21/2019,8/24/2019,2189.99999998254,"FB601,FB604,FB1101,FB1102,FB493,FB449,FB1702,FB1605,FB568,FB595,FB598,FB451,FB982,FB31,FB34,FB569",9113,9187,9287,9335,9391,9939,10021,10103,10238,10295,10369,10448,10613,10680,10738,10800,,,,,,,,,,,,,,,,,,,94
8/1/2019,8/4/2019,2604.99999999418,"FB575,FB576,FB537,FB540,FB661,FB664,FB255,FB272,FB561,FB1606,FB32,FB267,FB272,FB53,FB1693,FB1872,FB786",147,214,341,410,520,604,683,890,970,1080,1200,1256,1341,1406,1499,1622,1691,,,,,,,,,,,,,,,,,,95
8/6/2019,8/9/2019,1859.99999999651,"FB14,FB981,FB458,FB15,FB775,FB70,FB617,FB602,FB753,FB1173,FB66,FB637,FB640,FB401",2276,2360,2614,2742,2870,2997,3070,3204,3282,3335,3396,3472,3554,3647,,,,,,,,,,,,,,,,,,,,,95
8/11/2019,8/14/2019,2929.99999999534,"FB402,FB57,FB1142,FB1141,FB74,FB479,FB460,FB535,FB536,FB627,FB630,FB15,FB765,FB1864,FB738,FB541,FB544,FB775,FB778",4548,4620,4692,4770,4857,4940,5025,5156,5207,5283,5364,5477,5580,5665,5768,5907,5977,6064,6202,,,,,,,,,,,,,,,,95
8/16/2019,8/19/2019,2859.99999999767,"FB986,FB17,FB765,FB766,FB34,FB269,FB242,FB753,FB1173,FB66,FB265,FB270,FB601,FB604,FB589,FB1644,FB986,FB17,FB22,FB65,FB70,FB269",6822,6891,6958,7038,7129,7192,7323,7405,7457,7517,7596,7684,7765,7841,7922,8014,8189,8258,8326,8383,8477,8552,,,,,,,,,,,,,95
8/21/2019,8/24/2019,2339.99999998952,"FB1702,FB1605,FB568,FB595,FB598,FB1891,FB1894,FB1895,FB1892,FB693,FB700,FB539,FB532,FB981,FB458",9123,9205,9339,9395,9469,9550,9760,9807,10060,10110,10309,10382,10457,10535,10790,,,,,,,,,,,,,,,,,,,,95
8/1/2019,8/4/2019,1964.99999999302,"FB469,FB468,FB2145,FB1203,FB764,FB16,FB2153,FB2154,FB789,FB790,FB399,FB398,FB69,FB780",148,252,352,535,615,963,1036,1126,1205,1261,1331,1561,1616,1700,,,,,,,,,,,,,,,,,,,,,96
8/6/2019,8/8/2019,1879.99999999884,"FB2176,FB59,FB62,FB69,FB780,FB14,FB19,FB24,FB67,FB778,FB98,FB15,FB22,FB573",2292,2365,2445,2506,2590,2723,2810,2878,2926,3004,3132,3195,3299,3364,,,,,,,,,,,,,,,,,,,,,96
8/10/2019,8/13/2019,2119.99999999534,"FB572,FB477,FB476,FB313,FB316,FB535,FB536,FB627,FB630,FB53,FB56,FB573,FB572,FB667,FB670",4275,4345,4446,4564,4622,4704,4756,4833,4914,5020,5102,5184,5640,5727,5806,,,,,,,,,,,,,,,,,,,,96
8/15/2019,8/18/2019,2199.99999999418,"FB239,FB244,FB741,FB742,FB455,FB1100,FB401,FB402,FB57,FB1142,FB1141,FB74,FB479,FB1200,FB246,FB635,FB640",6344,6434,6508,6574,6646,6799,6850,7299,7371,7443,7521,7609,7691,7737,7826,7908,8131,,,,,,,,,,,,,,,,,,96
8/20/2019,8/20/2019,690.000000006985,"FB239,FB244,FB741,FB742,FB455",8621,8710,8784,8850,8916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
8/25/2019,8/28/2019,2270.00000000233,"FB454,FB253,FB258,FB557,FB558,FB13,FB18,FB61,FB64,FB797,FB800,FB97,FB94,FB787,FB788,FB473,FB472,FB599",10989,11069,11133,11208,11713,11762,11841,11904,11976,12034,12110,12180,12211,12282,12346,12402,12493,12596,,,,,,,,,,,,,,,,,96
8/30/2019,8/30/2019,1044.99999999069,"FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB8558,FB531,FB534,FB91,FB91,FB92,FB699",13110,13189,13254,13307,13360,13416,13483,13517,13521,13567,13633,13695,13695,13792,13899,,,,,,,,,,,,,,,,,,,,96
8/1/2019,8/4/2019,1985.00000000582,"FB677,FB684,FB639,FB632,FB643,FB526,FB731,FB734,FB24,FB655,FB658,FB387",150,366,430,495,581,790,968,1473,1540,1597,1654,1720,,,,,,,,,,,,,,,,,,,,,,,97
