航班号,出发日期,出发时间,出发机场,到达日期,到达时间,到达机场,最低配置要求
9934,FB35,8/8/2019,0.708333333,TGD,8/8/2019,0.756944444,HOM
9965,FB73,8/8/2019,0.708333333,TGD,8/8/2019,0.774305556,NOU
10010,FB34,8/8/2019,0.708333333,HOM,8/8/2019,0.760416667,TGD
10012,FB682,8/8/2019,0.708333333,THJ,8/8/2019,0.767361111,TGD
10089,FB737,8/8/2019,0.708333333,HOM,8/8/2019,0.760416667,UDJ
10120,FB493,8/8/2019,0.711805556,TGD,8/8/2019,0.760416667,GKS
10150,FB4876,8/8/2019,0.711805556,XBT,8/8/2019,0.743055556,NOU
10185,FB637,8/8/2019,0.715277778,TGD,8/8/2019,0.78125,HWX
10216,FB683,8/8/2019,0.715277778,TGD,8/8/2019,0.770833333,THJ
10240,FB1156,8/8/2019,0.71875,XMH,8/8/2019,0.763888889,HOM
10258,FB595,8/8/2019,0.71875,TGD,8/8/2019,0.777777778,MYJ
10289,FB1097,8/8/2019,0.71875,TGD,8/8/2019,0.822916667,SXA
10310,FB596,8/8/2019,0.71875,MYJ,8/8/2019,0.784722222,TGD
10379,FB648,8/8/2019,0.722222222,XMJ,8/8/2019,0.795138889,TGD
10380,FB1896,8/8/2019,0.722222222,TAN,8/8/2019,0.763888889,TGD
10450,FB428,8/8/2019,0.729166667,FBX,8/8/2019,0.777777778,HOM
10451,FB526,8/8/2019,0.729166667,XMJ,8/8/2019,0.774305556,HOM
10503,FB537,8/8/2019,0.729166667,TGD,8/8/2019,0.78125,OAX
10534,FB74,8/8/2019,0.729166667,NOU,8/8/2019,0.795138889,TGD
10572,FB738,8/8/2019,0.732638889,UDJ,8/8/2019,0.788194444,HOM
10573,FB786,8/8/2019,0.732638889,GKU,8/8/2019,0.78125,HOM
10673,FB700,8/8/2019,0.736111111,BCJ,8/8/2019,0.805555556,TGD
10750,FB557,8/8/2019,0.736111111,TGD,8/8/2019,0.791666667,TXD
10781,FB613,8/8/2019,0.736111111,TGD,8/8/2019,0.805555556,XMH
10812,FB85,8/8/2019,0.739583333,TGD,8/8/2019,0.78125,GKS
10834,FB1647,8/8/2019,0.743055556,HOM,8/8/2019,0.777777778,MYJ
10851,FB400,8/8/2019,0.743055556,UYS,8/8/2019,0.788194444,TGD
10882,FB780,8/8/2019,0.746527778,NOU,8/8/2019,0.822916667,HOM
10913,FB2159,8/8/2019,0.746527778,TGD,8/8/2019,0.861111111,SXA
10965,FB308,8/8/2019,0.75,SXA,8/8/2019,0.840277778,GKS
10996,FB37,8/8/2019,0.75,TGD,8/8/2019,0.798611111,HOM
11027,FB75,8/8/2019,0.75,TGD,8/8/2019,0.815972222,NOU
11065,FB36,8/8/2019,0.75,HOM,8/8/2019,0.802083333,TGD
11066,FB790,8/8/2019,0.75,SGJ,8/8/2019,0.802083333,TGD
11120,FB647,8/8/2019,0.75,TGD,8/8/2019,0.822916667,XMJ
11213,FB474,8/8/2019,0.753472222,SXA,8/8/2019,0.857638889,TGD
11214,FB570,8/8/2019,0.753472222,XNZ,8/8/2019,0.8125,TGD
11215,FB684,8/8/2019,0.753472222,THJ,8/8/2019,0.8125,TGD
11216,FB800,8/8/2019,0.753472222,SHO,8/8/2019,0.822916667,TGD
11318,FB407,8/8/2019,0.756944444,TGD,8/8/2019,0.802083333,AXO
11349,FB2179,8/8/2019,0.756944444,TGD,8/8/2019,0.815972222,HOM
11411,FB578,8/8/2019,0.763888889,NOU,8/8/2019,0.840277778,HOM
11473,FB266,8/8/2019,0.767361111,FBX,8/8/2019,0.840277778,TGD
11504,FB387,8/8/2019,0.767361111,TGD,8/8/2019,0.822916667,YKJ
11542,FB76,8/8/2019,0.770833333,NOU,8/8/2019,0.836805556,TGD
11543,FB298,8/8/2019,0.770833333,OOJ,8/8/2019,0.829861111,TGD
11596,FB380,8/8/2019,0.774305556,NOU,8/8/2019,0.854166667,SXJ
11634,FB458,8/8/2019,0.774305556,TUK,8/8/2019,0.847222222,TGD
11689,FB779,8/8/2019,0.777777778,HOM,8/8/2019,0.850694444,NOU
11720,FB1718,8/8/2019,0.78125,NOU,8/8/2019,0.871527778,HOM
11750,FB670,8/8/2019,0.78125,GKU,8/8/2019,0.861111111,TGD
11778,FB286,8/8/2019,0.784722222,OXU,8/8/2019,0.840277778,TGD
11795,FB1272,8/8/2019,0.784722222,NOU,8/8/2019,0.868055556,THJ
11826,FB617,8/8/2019,0.784722222,TGD,8/8/2019,0.850694444,XMH
11867,FB740,8/8/2019,0.788194444,UDJ,8/8/2019,0.847222222,HOM
11904,FB649,8/8/2019,0.788194444,TGD,8/8/2019,0.861111111,XMJ
11925,FB569,8/8/2019,0.788194444,TGD,8/8/2019,0.84375,XNZ
11961,FB269,8/8/2019,0.791666667,TGD,8/8/2019,0.868055556,FBX
11962,FB447,8/8/2019,0.791666667,GKS,8/8/2019,0.850694444,FBX
12015,FB39,8/8/2019,0.791666667,TGD,8/8/2019,0.84375,HOM
12046,FB77,8/8/2019,0.791666667,TGD,8/8/2019,0.857638889,NOU
12110,FB699,8/8/2019,0.798611111,TGD,8/8/2019,0.864583333,BCJ
12146,FB268,8/8/2019,0.798611111,FBX,8/8/2019,0.875,TGD
12207,FB629,8/8/2019,0.798611111,TGD,8/8/2019,0.868055556,XSJ
12229,FB430,8/8/2019,0.802083333,FBX,8/8/2019,0.857638889,HOM
12230,FB1650,8/8/2019,0.802083333,MYJ,8/8/2019,0.84375,HOM
12277,FB630,8/8/2019,0.802083333,XSJ,8/8/2019,0.878472222,TGD
12278,FB686,8/8/2019,0.802083333,THJ,8/8/2019,0.861111111,TGD
12332,FB41,8/8/2019,0.805555556,TGD,8/8/2019,0.857638889,HOM
12363,FB299,8/8/2019,0.805555556,TGD,8/8/2019,0.857638889,OOJ
12404,FB799,8/8/2019,0.805555556,TGD,8/8/2019,0.871527778,SHO
12434,FB669,8/8/2019,0.809027778,TGD,8/8/2019,0.885416667,GKU
12476,FB271,8/8/2019,0.8125,TGD,8/8/2019,0.888888889,FBX
12507,FB717,8/8/2019,0.8125,GKS,8/8/2019,0.881944444,NOU
12535,FB78,8/8/2019,0.8125,NOU,8/8/2019,0.878472222,TGD
12536,FB598,8/8/2019,0.8125,MYJ,8/8/2019,0.878472222,TGD
12590,FB1709,8/8/2019,0.815972222,HOM,8/8/2019,0.868055556,FBX
12628,FB540,8/8/2019,0.815972222,OAX,8/8/2019,0.871527778,TGD
12629,FB640,8/8/2019,0.815972222,HWX,8/8/2019,0.885416667,TGD
12772,FB739,8/8/2019,0.819444444,HOM,8/8/2019,0.871527778,UDJ
12911,FB321,8/8/2019,0.829861111,TGD,8/8/2019,0.868055556,OSY
12953,FB79,8/8/2019,0.833333333,TGD,8/8/2019,0.899305556,NOU
12984,FB539,8/8/2019,0.833333333,TGD,8/8/2019,0.888888889,OAX
13015,FB479,8/8/2019,0.833333333,TGD,8/8/2019,0.9375,SXA
13046,FB410,8/8/2019,0.833333333,AXO,8/8/2019,0.881944444,TGD
13084,FB618,8/8/2019,0.836805556,XMH,8/8/2019,0.90625,TGD
13085,FB660,8/8/2019,0.836805556,SXJ,8/8/2019,0.892361111,TGD
13138,FB389,8/8/2019,0.836805556,TGD,8/8/2019,0.892361111,YKJ
13169,FB449,8/8/2019,0.840277778,GKS,8/8/2019,0.899305556,FBX
13200,FB659,8/8/2019,0.840277778,TGD,8/8/2019,0.895833333,SXJ
13231,FB415,8/8/2019,0.84375,TGD,8/8/2019,0.895833333,HOM
13262,FB639,8/8/2019,0.84375,TGD,8/8/2019,0.909722222,HWX
13283,FB399,8/8/2019,0.84375,TGD,8/8/2019,0.885416667,UYS
13314,FB409,8/8/2019,0.847222222,TGD,8/8/2019,0.892361111,AXO
13352,FB40,8/8/2019,0.847222222,HOM,8/8/2019,0.899305556,TGD
13353,FB688,8/8/2019,0.847222222,THJ,8/8/2019,0.909722222,TGD
13414,FB390,8/8/2019,0.850694444,YKJ,8/8/2019,0.913194444,TGD
13415,FB650,8/8/2019,0.850694444,XMJ,8/8/2019,0.930555556,TGD
13459,FB97,8/8/2019,0.854166667,TGD,8/8/2019,0.909722222,HOM
13490,FB82,8/8/2019,0.854166667,NOU,8/8/2019,0.923611111,TGD
13521,FB689,8/8/2019,0.854166667,TGD,8/8/2019,0.913194444,THJ
13562,FB81,8/8/2019,0.861111111,TGD,8/8/2019,0.927083333,NOU
13582,FB272,8/8/2019,0.864583333,FBX,8/8/2019,0.9375,TGD
13685,FB99,8/8/2019,0.875,TGD,8/8/2019,0.930555556,HOM
13724,FB8563,8/8/2019,0.875,TGD,8/8/2019,0.961805556,XXJ
13825,FB8569,8/8/2019,0.899305556,TGD,8/8/2019,0.961805556,HOM
13852,FB100,8/8/2019,0.899305556,HOM,8/8/2019,0.951388889,TGD
13853,FB690,8/8/2019,0.899305556,THJ,8/8/2019,0.958333333,TGD
7,FB8559,8/9/2019,0.00347222222,HOM,8/9/2019,0.0868055556,SXA
175,FB411,8/9/2019,0.267361111,TGD,8/9/2019,0.315972222,HOM
176,FB985,8/9/2019,0.267361111,TGD,8/9/2019,0.3125,HOM
252,FB293,8/9/2019,0.277777778,TGD,8/9/2019,0.329861111,OOJ
283,FB993,8/9/2019,0.277777778,TGD,8/9/2019,0.378472222,SXA
314,FB619,8/9/2019,0.28125,TGD,8/9/2019,0.354166667,XSJ
343,FB381,8/9/2019,0.284722222,TGD,8/9/2019,0.336805556,YKJ
376,FB393,8/9/2019,0.288194444,TGD,8/9/2019,0.329861111,UYS
407,FB13,8/9/2019,0.291666667,TGD,8/9/2019,0.336805556,HOM
478,FB240,8/9/2019,0.291666667,FBX,8/9/2019,0.361111111,TGD
531,FB671,8/9/2019,0.291666667,TGD,8/9/2019,0.350694444,THJ
562,FB1200,8/9/2019,0.295138889,SXA,8/9/2019,0.361111111,FBX
609,FB292,8/9/2019,0.295138889,OOJ,8/9/2019,0.347222222,TGD
610,FB412,8/9/2019,0.295138889,HOM,8/9/2019,0.347222222,TGD
611,FB986,8/9/2019,0.295138889,HOM,8/9/2019,0.34375,TGD
751,FB312,8/9/2019,0.298611111,OSY,8/9/2019,0.34375,TGD
752,FB394,8/9/2019,0.298611111,UYS,8/9/2019,0.34375,TGD
753,FB652,8/9/2019,0.298611111,SXJ,8/9/2019,0.350694444,TGD
828,FB541,8/9/2019,0.298611111,HOM,8/9/2019,0.347222222,XSJ
859,FB382,8/9/2019,0.305555556,YKJ,8/9/2019,0.361111111,TGD
890,FB241,8/9/2019,0.309027778,TGD,8/9/2019,0.385416667,FBX
952,FB582,8/9/2019,0.309027778,MYJ,8/9/2019,0.371527778,TGD
983,FB451,8/9/2019,0.309027778,TGD,8/9/2019,0.385416667,TUK
1014,FB432,8/9/2019,0.3125,FBX,8/9/2019,0.364583333,GKS
1045,FB1891,8/9/2019,0.3125,TGD,8/9/2019,0.350694444,TAN
1093,FB50,8/9/2019,0.3125,NOU,8/9/2019,0.378472222,TGD
1094,FB402,8/9/2019,0.3125,AXO,8/9/2019,0.357638889,TGD
1169,FB502,8/9/2019,0.315972222,XMH,8/9/2019,0.361111111,HOM
1170,FB522,8/9/2019,0.315972222,XMJ,8/9/2019,0.361111111,HOM
1211,FB463,8/9/2019,0.315972222,TGD,8/9/2019,0.420138889,SXA
1279,FB532,8/9/2019,0.315972222,OAX,8/9/2019,0.371527778,TGD
1280,FB562,8/9/2019,0.315972222,XNZ,8/9/2019,0.371527778,TGD
1281,FB632,8/9/2019,0.315972222,HWX,8/9/2019,0.381944444,TGD
1282,FB672,8/9/2019,0.315972222,THJ,8/9/2019,0.375,TGD
1283,FB792,8/9/2019,0.315972222,SHO,8/9/2019,0.381944444,TGD
1495,FB531,8/9/2019,0.322916667,TGD,8/9/2019,0.375,OAX
1557,FB732,8/9/2019,0.326388889,UDJ,8/9/2019,0.381944444,HOM
1588,FB2176,8/9/2019,0.326388889,HOM,8/9/2019,0.381944444,TGD
1619,FB313,8/9/2019,0.329861111,TGD,8/9/2019,0.368055556,OSY
1650,FB421,8/9/2019,0.333333333,HOM,8/9/2019,0.385416667,FBX
1689,FB15,8/9/2019,0.333333333,TGD,8/9/2019,0.378472222,HOM
1690,FB1702,8/9/2019,0.333333333,FBX,8/9/2019,0.378472222,HOM
1751,FB53,8/9/2019,0.333333333,TGD,8/9/2019,0.395833333,NOU
1752,FB1271,8/9/2019,0.333333333,THJ,8/9/2019,0.416666667,NOU
1805,FB1731,8/9/2019,0.333333333,HOM,8/9/2019,0.416666667,SXA
1860,FB16,8/9/2019,0.333333333,HOM,8/9/2019,0.385416667,TGD
1861,FB242,8/9/2019,0.333333333,FBX,8/9/2019,0.40625,TGD
1863,FB620,8/9/2019,0.333333333,XSJ,8/9/2019,0.40625,TGD
1960,FB602,8/9/2019,0.336805556,XMH,8/9/2019,0.40625,TGD
1991,FB731,8/9/2019,0.336805556,HOM,8/9/2019,0.388888889,UDJ
2014,FB561,8/9/2019,0.336805556,TGD,8/9/2019,0.395833333,XNZ
2032,FB96,8/9/2019,0.340277778,HOM,8/9/2019,0.392361111,TGD
2084,FB661,8/9/2019,0.34375,TGD,8/9/2019,0.416666667,GKU
2125,FB763,8/9/2019,0.34375,HOM,8/9/2019,0.430555556,SXA
2156,FB662,8/9/2019,0.34375,GKU,8/9/2019,0.420138889,TGD
2200,FB673,8/9/2019,0.347222222,TGD,8/9/2019,0.40625,THJ
2218,FB641,8/9/2019,0.347222222,TGD,8/9/2019,0.416666667,XMJ
2249,FB577,8/9/2019,0.350694444,HOM,8/9/2019,0.430555556,NOU
2280,FB642,8/9/2019,0.350694444,XMJ,8/9/2019,0.420138889,TGD
2311,FB243,8/9/2019,0.354166667,TGD,8/9/2019,0.427083333,FBX
2342,FB52,8/9/2019,0.354166667,NOU,8/9/2019,0.420138889,TGD
2373,FB467,8/9/2019,0.357638889,TGD,8/9/2019,0.465277778,SXA
2404,FB396,8/9/2019,0.357638889,UYS,8/9/2019,0.402777778,TGD
2456,FB1747,8/9/2019,0.361111111,HOM,8/9/2019,0.461805556,HUK
2487,FB771,8/9/2019,0.361111111,HOM,8/9/2019,0.4375,NOU
2518,FB301,8/9/2019,0.361111111,GKS,8/9/2019,0.454861111,SXA
2541,FB751,8/9/2019,0.361111111,TGD,8/9/2019,0.402777778,XMQ
2594,FB294,8/9/2019,0.364583333,OOJ,8/9/2019,0.416666667,TGD
2692,FB281,8/9/2019,0.371527778,TGD,8/9/2019,0.423611111,OXU
2731,FB621,8/9/2019,0.371527778,TGD,8/9/2019,0.444444444,XSJ
2762,FB245,8/9/2019,0.375,TGD,8/9/2019,0.447916667,FBX
2793,FB17,8/9/2019,0.375,TGD,8/9/2019,0.423611111,HOM
2824,FB55,8/9/2019,0.375,TGD,8/9/2019,0.440972222,NOU
2872,FB244,8/9/2019,0.375,FBX,8/9/2019,0.447916667,TGD
2873,FB1892,8/9/2019,0.375,TAN,8/9/2019,0.413194444,TGD
2948,FB1145,8/9/2019,0.375,HOM,8/9/2019,0.454861111,XBT
2968,FB544,8/9/2019,0.378472222,XSJ,8/9/2019,0.427083333,HOM
2999,FB674,8/9/2019,0.378472222,THJ,8/9/2019,0.434027778,TGD
3030,FB434,8/9/2019,0.381944444,FBX,8/9/2019,0.434027778,GKS
3082,FB1795,8/9/2019,0.385416667,HOM,8/9/2019,0.472222222,MMC
3107,FB622,8/9/2019,0.385416667,XSJ,8/9/2019,0.458333333,TGD
3117,FB603,8/9/2019,0.385416667,TGD,8/9/2019,0.454861111,XMH
3164,FB995,8/9/2019,0.388888889,TGD,8/9/2019,0.496527778,SXA
3195,FB654,8/9/2019,0.388888889,SXJ,8/9/2019,0.444444444,TGD
3226,FB675,8/9/2019,0.388888889,TGD,8/9/2019,0.447916667,THJ
3257,FB246,8/9/2019,0.392361111,FBX,8/9/2019,0.465277778,TGD
3258,FB584,8/9/2019,0.392361111,MYJ,8/9/2019,0.454861111,TGD
3298,FB57,8/9/2019,0.395833333,TGD,8/9/2019,0.461805556,NOU
3337,FB54,8/9/2019,0.395833333,NOU,8/9/2019,0.461805556,TGD
3389,FB316,8/9/2019,0.399305556,OSY,8/9/2019,0.447916667,TGD
3390,FB404,8/9/2019,0.399305556,AXO,8/9/2019,0.447916667,TGD
3504,FB533,8/9/2019,0.402777778,TGD,8/9/2019,0.454861111,OAX
3535,FB315,8/9/2019,0.402777778,TGD,8/9/2019,0.444444444,OSY
3629,FB247,8/9/2019,0.409722222,TGD,8/9/2019,0.482638889,FBX
3660,FB994,8/9/2019,0.409722222,SXA,8/9/2019,0.517361111,TGD
3691,FB981,8/9/2019,0.409722222,TGD,8/9/2019,0.486111111,TUK
3756,FB735,8/9/2019,0.413194444,HOM,8/9/2019,0.465277778,UDJ
3795,FB19,8/9/2019,0.416666667,TGD,8/9/2019,0.461805556,HOM
3796,FB734,8/9/2019,0.416666667,UDJ,8/9/2019,0.472222222,HOM
3842,FB59,8/9/2019,0.416666667,TGD,8/9/2019,0.482638889,NOU
3873,FB1205,8/9/2019,0.416666667,FBX,8/9/2019,0.486111111,SXA
3913,FB454,8/9/2019,0.416666667,TUK,8/9/2019,0.489583333,TGD
3997,FB793,8/9/2019,0.423611111,TGD,8/9/2019,0.489583333,SHO
4027,FB248,8/9/2019,0.423611111,FBX,8/9/2019,0.496527778,TGD
4050,FB564,8/9/2019,0.427083333,XNZ,8/9/2019,0.482638889,TGD
4078,FB553,8/9/2019,0.427083333,TGD,8/9/2019,0.482638889,TXD
4114,FB2153,8/9/2019,0.430555556,TGD,8/9/2019,0.503472222,NOU
4145,FB653,8/9/2019,0.430555556,TGD,8/9/2019,0.482638889,SXJ
4208,FB754,8/9/2019,0.434027778,XMQ,8/9/2019,0.486111111,TGD
4266,FB249,8/9/2019,0.4375,TGD,8/9/2019,0.513888889,FBX
4297,FB56,8/9/2019,0.4375,NOU,8/9/2019,0.503472222,TGD
4298,FB676,8/9/2019,0.4375,THJ,8/9/2019,0.496527778,TGD
4299,FB794,8/9/2019,0.4375,SHO,8/9/2019,0.503472222,TGD
4376,FB753,8/9/2019,0.4375,TGD,8/9/2019,0.479166667,XMQ
4469,FB693,8/9/2019,0.447916667,TGD,8/9/2019,0.513888889,BCJ
4500,FB575,8/9/2019,0.447916667,TGD,8/9/2019,0.510416667,HWJ
4531,FB469,8/9/2019,0.447916667,TGD,8/9/2019,0.555555556,SXA
4562,FB644,8/9/2019,0.447916667,XMJ,8/9/2019,0.520833333,TGD
4593,FB677,8/9/2019,0.447916667,TGD,8/9/2019,0.506944444,THJ
4663,FB282,8/9/2019,0.451388889,OXU,8/9/2019,0.503472222,TGD
4664,FB664,8/9/2019,0.451388889,GKU,8/9/2019,0.527777778,TGD
4725,FB462,8/9/2019,0.454861111,SXA,8/9/2019,0.5625,TGD
4769,FB663,8/9/2019,0.458333333,TGD,8/9/2019,0.53125,GKU
4800,FB21,8/9/2019,0.458333333,TGD,8/9/2019,0.503472222,HOM
4831,FB61,8/9/2019,0.458333333,TGD,8/9/2019,0.527777778,NOU
4862,FB765,8/9/2019,0.458333333,HOM,8/9/2019,0.545138889,SXA
4893,FB22,8/9/2019,0.458333333,HOM,8/9/2019,0.510416667,TGD
4994,FB764,8/9/2019,0.465277778,SXA,8/9/2019,0.548611111,HOM
5025,FB395,8/9/2019,0.465277778,TGD,8/9/2019,0.506944444,UYS
5049,FB1206,8/9/2019,0.46875,SXA,8/9/2019,0.541666667,FBX
5059,FB774,8/9/2019,0.46875,NOU,8/9/2019,0.545138889,HOM
5077,FB250,8/9/2019,0.472222222,FBX,8/9/2019,0.545138889,TGD
5108,FB1861,8/9/2019,0.475694444,THJ,8/9/2019,0.555555556,SXA
5170,FB741,8/9/2019,0.475694444,TGD,8/9/2019,0.541666667,XBT
5201,FB563,8/9/2019,0.475694444,TGD,8/9/2019,0.534722222,XNZ
5232,FB251,8/9/2019,0.479166667,TGD,8/9/2019,0.555555556,FBX
5263,FB1146,8/9/2019,0.479166667,XBT,8/9/2019,0.5625,HOM
5289,FB289,8/9/2019,0.479166667,FBX,8/9/2019,0.579861111,NOU
5290,FB1181,8/9/2019,0.479166667,OSY,8/9/2019,0.538194444,NOU
5330,FB58,8/9/2019,0.479166667,NOU,8/9/2019,0.545138889,TGD
5376,FB471,8/9/2019,0.482638889,TGD,8/9/2019,0.59375,SXA
5407,FB608,8/9/2019,0.486111111,XMH,8/9/2019,0.555555556,TGD
5408,FB2158,8/9/2019,0.486111111,SXA,8/9/2019,0.600694444,TGD
5504,FB1621,8/9/2019,0.489583333,OAX,8/9/2019,0.572916667,SXA
5600,FB91,8/9/2019,0.496527778,TGD,8/9/2019,0.614583333,HUK
5662,FB1863,8/9/2019,0.496527778,UDJ,8/9/2019,0.618055556,SXA
5693,FB623,8/9/2019,0.496527778,TGD,8/9/2019,0.569444444,XSJ
5732,FB23,8/9/2019,0.5,TGD,8/9/2019,0.545138889,HOM
5733,FB1796,8/9/2019,0.5,MMC,8/9/2019,0.600694444,HOM
5786,FB635,8/9/2019,0.5,TGD,8/9/2019,0.565972222,HWX
5817,FB87,8/9/2019,0.5,TGD,8/9/2019,0.618055556,MMY
5848,FB63,8/9/2019,0.5,TGD,8/9/2019,0.565972222,NOU
5887,FB24,8/9/2019,0.5,HOM,8/9/2019,0.552083333,TGD
5888,FB464,8/9/2019,0.5,SXA,8/9/2019,0.607638889,TGD
5934,FB535,8/9/2019,0.503472222,TGD,8/9/2019,0.559027778,OAX
5965,FB706,8/9/2019,0.506944444,NOU,8/9/2019,0.579861111,GKS
5996,FB1173,8/9/2019,0.506944444,XMQ,8/9/2019,0.569444444,NOU
6027,FB1893,8/9/2019,0.510416667,TGD,8/9/2019,0.548611111,TAN
6066,FB386,8/9/2019,0.510416667,YKJ,8/9/2019,0.569444444,TGD
6067,FB982,8/9/2019,0.510416667,TUK,8/9/2019,0.583333333,TGD
6120,FB377,8/9/2019,0.510416667,TGD,8/9/2019,0.579861111,UTC
6169,FB554,8/9/2019,0.513888889,TXD,8/9/2019,0.572916667,TGD
6244,FB589,8/9/2019,0.517361111,TGD,8/9/2019,0.576388889,MYJ
6275,FB646,8/9/2019,0.517361111,XMJ,8/9/2019,0.590277778,TGD
6390,FB253,8/9/2019,0.524305556,TGD,8/9/2019,0.597222222,FBX
6452,FB1208,8/9/2019,0.527777778,SXA,8/9/2019,0.600694444,FBX
6475,FB996,8/9/2019,0.527777778,SXA,8/9/2019,0.635416667,TGD
6545,FB473,8/9/2019,0.538194444,TGD,8/9/2019,0.645833333,SXA
6576,FB576,8/9/2019,0.538194444,HWJ,8/9/2019,0.604166667,TGD
6608,FB25,8/9/2019,0.541666667,TGD,8/9/2019,0.586805556,HOM
6639,FB65,8/9/2019,0.541666667,TGD,8/9/2019,0.607638889,NOU
6692,FB26,8/9/2019,0.541666667,HOM,8/9/2019,0.59375,TGD
6694,FB696,8/9/2019,0.541666667,BCJ,8/9/2019,0.611111111,TGD
6780,FB573,8/9/2019,0.541666667,TGD,8/9/2019,0.618055556,WXJ
6798,FB991,8/9/2019,0.545138889,TGD,8/9/2019,0.604166667,HOM
6829,FB1101,8/9/2019,0.545138889,TGD,8/9/2019,0.597222222,OOJ
6862,FB2154,8/9/2019,0.545138889,NOU,8/9/2019,0.618055556,TGD
6907,FB565,8/9/2019,0.545138889,TGD,8/9/2019,0.604166667,XNZ
6968,FB254,8/9/2019,0.552083333,FBX,8/9/2019,0.625,TGD
6991,FB609,8/9/2019,0.552083333,TGD,8/9/2019,0.621527778,XMH
7009,FB679,8/9/2019,0.555555556,TGD,8/9/2019,0.611111111,THJ
7066,FB64,8/9/2019,0.5625,NOU,8/9/2019,0.628472222,TGD
7097,FB255,8/9/2019,0.565972222,TGD,8/9/2019,0.642361111,FBX
7128,FB566,8/9/2019,0.565972222,XNZ,8/9/2019,0.621527778,TGD
7174,FB742,8/9/2019,0.569444444,XBT,8/9/2019,0.642361111,TGD
7228,FB1182,8/9/2019,0.572916667,NOU,8/9/2019,0.635416667,OSY
7282,FB405,8/9/2019,0.583333333,TGD,8/9/2019,0.628472222,AXO
7311,FB766,8/9/2019,0.583333333,SXA,8/9/2019,0.666666667,HOM
7387,FB767,8/9/2019,0.583333333,HOM,8/9/2019,0.670138889,SXA
7418,FB28,8/9/2019,0.583333333,HOM,8/9/2019,0.635416667,TGD
7441,FB997,8/9/2019,0.586805556,TGD,8/9/2019,0.638888889,OAX
7456,FB256,8/9/2019,0.586805556,FBX,8/9/2019,0.663194444,TGD
7487,FB1864,8/9/2019,0.586805556,SXA,8/9/2019,0.701388889,UDJ
7534,FB536,8/9/2019,0.590277778,OAX,8/9/2019,0.645833333,TGD
7535,FB1894,8/9/2019,0.590277778,TAN,8/9/2019,0.628472222,TGD
7536,FB2178,8/9/2019,0.590277778,HOM,8/9/2019,0.645833333,TGD
7605,FB505,8/9/2019,0.590277778,HOM,8/9/2019,0.635416667,XMH
7622,FB257,8/9/2019,0.59375,TGD,8/9/2019,0.666666667,FBX
7653,FB655,8/9/2019,0.59375,TGD,8/9/2019,0.645833333,SXJ
7683,FB290,8/9/2019,0.597222222,NOU,8/9/2019,0.694444444,FBX
7722,FB468,8/9/2019,0.597222222,SXA,8/9/2019,0.704861111,TGD
7723,FB636,8/9/2019,0.597222222,HWX,8/9/2019,0.663194444,TGD
7818,FB475,8/9/2019,0.604166667,TGD,8/9/2019,0.708333333,SXA
7854,FB66,8/9/2019,0.604166667,NOU,8/9/2019,0.670138889,TGD
7855,FB556,8/9/2019,0.604166667,TXD,8/9/2019,0.663194444,TGD
7856,FB626,8/9/2019,0.604166667,XSJ,8/9/2019,0.677083333,TGD
7913,FB378,8/9/2019,0.607638889,UTC,8/9/2019,0.684027778,TGD
7975,FB1622,8/9/2019,0.611111111,SXA,8/9/2019,0.690972222,OAX
8030,FB385,8/9/2019,0.614583333,TGD,8/9/2019,0.670138889,YKJ
8070,FB749,8/9/2019,0.621527778,TGD,8/9/2019,0.659722222,GOQ
8080,FB1102,8/9/2019,0.621527778,OOJ,8/9/2019,0.673611111,TGD
8098,FB681,8/9/2019,0.621527778,TGD,8/9/2019,0.677083333,THJ
8151,FB259,8/9/2019,0.625,TGD,8/9/2019,0.697916667,FBX
8182,FB31,8/9/2019,0.625,TGD,8/9/2019,0.670138889,HOM
8213,FB593,8/9/2019,0.625,TGD,8/9/2019,0.684027778,MYJ
8291,FB30,8/9/2019,0.625,HOM,8/9/2019,0.677083333,TGD
8358,FB258,8/9/2019,0.628472222,FBX,8/9/2019,0.704861111,TGD
8389,FB990,8/9/2019,0.631944444,HOM,8/9/2019,0.684027778,TGD
8420,FB1872,8/9/2019,0.635416667,SXA,8/9/2019,0.701388889,GKU
8451,FB568,8/9/2019,0.635416667,XNZ,8/9/2019,0.690972222,TGD
8551,FB1209,8/9/2019,0.642361111,FBX,8/9/2019,0.715277778,SXA
8582,FB680,8/9/2019,0.642361111,THJ,8/9/2019,0.701388889,TGD
8613,FB1103,8/9/2019,0.645833333,TGD,8/9/2019,0.708333333,HWJ
8653,FB92,8/9/2019,0.645833333,HUK,8/9/2019,0.767361111,TGD
8654,FB574,8/9/2019,0.645833333,WXJ,8/9/2019,0.725694444,TGD
8709,FB1155,8/9/2019,0.645833333,HOM,8/9/2019,0.690972222,XMH
8802,FB477,8/9/2019,0.652777778,TGD,8/9/2019,0.753472222,SXA
8814,FB610,8/9/2019,0.652777778,XMH,8/9/2019,0.722222222,TGD
8846,FB261,8/9/2019,0.65625,TGD,8/9/2019,0.732638889,FBX
8877,FB777,8/9/2019,0.65625,HOM,8/9/2019,0.732638889,NOU
8958,FB408,8/9/2019,0.65625,AXO,8/9/2019,0.704861111,TGD
8988,FB4875,8/9/2019,0.65625,NOU,8/9/2019,0.6875,XBT
